planet_key,observable,review_priority,selection_reasons,review_classification,review_finding,evidence_reference,reviewer,review_date,second_reviewer,adjudication
kepler-85 b,gravity_gearth,0,secondary_extreme,confirmed_source_difference,Source A value 3.71254 vs Source B value 0.582042 (g_earth); factorial width 10.1143. dominant contributor(s): planet-radius contribution 0.2305. Planet radius 1.9952 vs 1.7780 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=3174, source_row_b=5612; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-223 e,geometric_area_ratio_ppm,0,primary_extreme;rank_displacement,confirmed_source_difference,"Source A value 463.803 vs Source B value 599.835 (ppm); factorial width 10.4571. dominant contributor(s): planet-radius contribution 1.3022, star-radius contribution 1.0450. Planet radius 2.3987 vs 4.6000 R_earth. Host star radius 1.0200 vs 1.7200 R_sun. Transit evidence confirmed in both sources (both_transit); selection reasons: primary_extreme;rank_displacement.","forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2092, source_row_b=3792; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-59 c,escape_velocity_km_s,0,secondary_extreme,confirmed_source_difference,Source A value 164.328 vs Source B value 15.5169 (km s^-1); factorial width 10.7915. dominant contributor(s): planet-radius contribution 0.0094. Planet radius 2.0176 vs 1.9800 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2835, source_row_b=139; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-85 c,gravity_gearth,0,secondary_extreme,confirmed_source_difference,Source A value 3.84572 vs Source B value 0.549523 (g_earth); factorial width 10.8697. dominant contributor(s): planet-radius contribution 0.2202. Planet radius 2.2082 vs 1.9780 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=3175, source_row_b=1552; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-67 b,gravity_gearth,0,secondary_extreme,confirmed_source_difference,Source A value 11.6004 vs Source B value 1.03661 (g_earth); factorial width 11.1908. dominant contributor(s): planet-radius contribution 0.0175. Planet radius 2.9143 vs 2.9400 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2940, source_row_b=1272; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-67 b,density_g_cm3,0,secondary_extreme,confirmed_source_difference,Source A value 21.9483 vs Source B value 1.94416 (g cm^-3); factorial width 11.2893. dominant contributor(s): planet-radius contribution 0.0263. Planet radius 2.9143 vs 2.9400 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2940, source_row_b=1272; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-20 f,gravity_gearth,0,secondary_extreme,confirmed_source_difference,Source A value 14.2174 vs Source B value 1.54474 (g_earth); factorial width 11.3394. dominant contributor(s): planet-radius contribution 0.1043. Planet radius 1.0030 vs 0.9520 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2024, source_row_b=4907; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-85 b,density_g_cm3,0,secondary_extreme,confirmed_source_difference,Source A value 10.2601 vs Source B value 1.80505 (g cm^-3); factorial width 11.3499. dominant contributor(s): planet-radius contribution 0.3458. Planet radius 1.9952 vs 1.7780 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=3174, source_row_b=5612; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-53 c,escape_velocity_km_s,0,secondary_extreme,confirmed_source_difference,Source A value 446.734 vs Source B value 37.6961 (km s^-1); factorial width 11.8509. dominant contributor(s): planet-radius contribution 0.0050. Planet radius 3.1385 vs 3.1700 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2752, source_row_b=6108; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-20 f,density_g_cm3,0,secondary_extreme,confirmed_source_difference,Source A value 78.1615 vs Source B value 8.94713 (g cm^-3); factorial width 11.9466. dominant contributor(s): planet-radius contribution 0.1565. Planet radius 1.0030 vs 0.9520 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2024, source_row_b=4907; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-66 b,gravity_gearth,0,secondary_extreme,confirmed_source_difference,Source A value 12.547 vs Source B value 1.0523 (g_earth); factorial width 11.9618. dominant contributor(s): planet-radius contribution 0.0016. Planet radius 2.8022 vs 2.8000 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2929, source_row_b=5932; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-66 b,density_g_cm3,0,secondary_extreme,confirmed_source_difference,Source A value 24.6888 vs Source B value 2.07227 (g cm^-3); factorial width 11.9714. dominant contributor(s): planet-radius contribution 0.0024. Planet radius 2.8022 vs 2.8000 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2929, source_row_b=5932; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-85 c,density_g_cm3,0,secondary_extreme,confirmed_source_difference,Source A value 9.6031 vs Source B value 1.53189 (g cm^-3); factorial width 12.1346. dominant contributor(s): planet-radius contribution 0.3302. Planet radius 2.2082 vs 1.9780 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=3175, source_row_b=1552; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-1625 b,geometric_area_ratio_ppm,0,primary_extreme,confirmed_source_difference,"Source A value 3277.52 vs Source B value 3485.48 (ppm); factorial width 12.4478. dominant contributor(s): planet-radius contribution 1.2300, star-radius contribution 1.2915. Planet radius 11.2090 vs 6.0600 R_earth. Host star radius 1.7930 vs 0.9400 R_sun. Transit evidence confirmed in both sources (both_transit); selection reasons: primary_extreme.","forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=1888, source_row_b=3769; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-59 b,escape_velocity_km_s,0,secondary_extreme,confirmed_source_difference,Source A value 272.428 vs Source B value 21.5959 (km s^-1); factorial width 12.6148. dominant contributor(s): planet-radius contribution 0.0007. Planet radius 1.0985 vs 1.1000 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2834, source_row_b=151; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-58 b,gravity_gearth,0,secondary_extreme,confirmed_source_difference,Source A value 56.2592 vs Source B value 4.59345 (g_earth); factorial width 12.6445. dominant contributor(s): planet-radius contribution 0.0159. Planet radius 2.8022 vs 2.7800 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2821, source_row_b=279; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-58 b,density_g_cm3,0,secondary_extreme,confirmed_source_difference,Source A value 110.701 vs Source B value 9.11089 (g cm^-3); factorial width 12.7457. dominant contributor(s): planet-radius contribution 0.0239. Planet radius 2.8022 vs 2.7800 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2821, source_row_b=279; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
hats-12 b,geometric_area_ratio_ppm,0,primary_extreme,confirmed_source_difference,"Source A value 3931.78 vs Source B value 3689.13 (ppm); factorial width 13.5672. dominant contributor(s): planet-radius contribution 1.3357, star-radius contribution 1.2720. Planet radius 15.1321 vs 7.7600 R_earth. Host star radius 2.2100 vs 1.1700 R_sun. Transit evidence confirmed in both sources (both_transit); selection reasons: primary_extreme.","forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=321, source_row_b=1785; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-58 c,gravity_gearth,0,secondary_extreme,confirmed_source_difference,Source A value 81.9513 vs Source B value 6.47953 (g_earth); factorial width 13.6367. dominant contributor(s): planet-radius contribution 0.0376. Planet radius 2.9143 vs 2.8600 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2822, source_row_b=140; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-1625 b,escape_velocity_km_s,0,secondary_extreme,confirmed_source_difference,Source A value 188.359 vs Source B value 25.1362 (km s^-1); factorial width 13.8606. dominant contributor(s): planet-radius contribution 0.3075. Planet radius 11.2090 vs 6.0600 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=1888, source_row_b=3769; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-58 c,density_g_cm3,0,secondary_extreme,confirmed_source_difference,Source A value 155.054 vs Source B value 12.4924 (g cm^-3); factorial width 13.8958. dominant contributor(s): planet-radius contribution 0.0565. Planet radius 2.9143 vs 2.8600 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2822, source_row_b=140; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-114 c,gravity_gearth,0,secondary_extreme,confirmed_source_difference,Source A value 15.5687 vs Source B value 1.09375 (g_earth); factorial width 14.3372. dominant contributor(s): planet-radius contribution 0.0036. Planet radius 1.6029 vs 1.6000 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=1260, source_row_b=291; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-114 c,density_g_cm3,0,secondary_extreme,confirmed_source_difference,Source A value 53.5569 vs Source B value 3.76934 (g cm^-3); factorial width 14.3631. dominant contributor(s): planet-radius contribution 0.0054. Planet radius 1.6029 vs 1.6000 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=1260, source_row_b=291; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-11 g,gravity_gearth,0,secondary_extreme,confirmed_source_difference,Source A value 22.4194 vs Source B value 2.25451 (g_earth); factorial width 14.6683. dominant contributor(s): planet-radius contribution 0.1943. Planet radius 3.6698 vs 3.3300 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=1209, source_row_b=369; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-11 g,density_g_cm3,0,secondary_extreme,confirmed_source_difference,Source A value 33.6857 vs Source B value 3.73314 (g cm^-3); factorial width 16.1651. dominant contributor(s): planet-radius contribution 0.2915. Planet radius 3.6698 vs 3.3300 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=1209, source_row_b=369; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-128 c,gravity_gearth,0,secondary_extreme,confirmed_source_difference,Source A value 25.7899 vs Source B value 1.46103 (g_earth); factorial width 17.6519. dominant contributor(s): planet-radius contribution 0.5906. Planet radius 1.1321 vs 1.5210 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=1440, source_row_b=2664; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-28 c,escape_velocity_km_s,0,secondary_extreme,confirmed_source_difference,Source A value 126.822 vs Source B value 11.7816 (km s^-1); factorial width 19.4926. dominant contributor(s): planet-radius contribution 0.2969. Planet radius 3.3627 vs 1.8570 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2251, source_row_b=5006; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
kepler-52 b,gravity_gearth,0,secondary_extreme,confirmed_source_difference,Source A value 609.636 vs Source B value 30.6122 (g_earth); factorial width 21.0659. dominant contributor(s): planet-radius contribution 0.0281. Planet radius 2.1297 vs 2.1000 R_earth. Transit evidence confirmed in both sources (both_transit); selection reasons: secondary_extreme.,"forensic_cases.csv (protocol 2.4.0 corrected-input run), source_row_a=2735, source_row_b=278; frozen inputs kepler.csv (Exoplanet.eu snapshot, sha256=c945f9a5b9f69111add6ccdc7d84dd10b3d42cfe51ce78977148db832beab50e) and nasa_exoplanet_intelligence.csv (NASA-derived, sha256=684d4ae9eaa375a07d50f1f521c4fbbeb3a8cbbe4ec1e0b0598c2dd51f7da287).",Khaled Tarchi (Lead Author - Solo-Author Self-Audit),2026-08-14,N/A (Solo-Author Project),"Confirmed genuine difference between the two frozen source snapshots for this system/observable; no pipeline matching, unit, or conversion error identified. Retained as-is in the frozen-snapshot benchmark; no correction required."
